timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_packets,total_bytes,packet_rate,byte_rate,forward_packets,backward_packets,packet_size_mean,packet_size_std,packet_size_min,packet_size_max,inter_arrival_time,iat_std,tcp_syn,tcp_ack,tcp_rst,tcp_fin,source_ip_entropy,destination_ip_entropy,unique_destination_hosts,unique_destination_ports,fanout,scan_rate,dns_query_count,unique_domains,dns_query_length,dns_entropy,nxdomain_ratio,dns_query_rate,periodicity_score,dominant_frequency_hz,ja3,ja4,tls_version,quic_version,outbound_bytes,inbound_bytes,outbound_inbound_ratio,volume_asymmetry,label,attack_type,severity,ground_truth_confidence,source
2026-09-01T10:54:50+00:00,FLOW-0003291,10.32.1.88,10.42.0.20,4314,80,TCP,634.3565,209,31142,0.3295,49.0923,209,0,149.0076,33.7679,81.4717,216.5435,4.42796,1.63316,0,1,1,0,2.7505,3.2861,1,1,1,0.0016,0,0,0,0.0,0.0,0.0,0.3473,0.225838,unknown,unknown,,,22142,21219,1.0435,0.0213,SLOW_HTTP,SLOW_HTTP,High,0.8632,lab_generated
2026-09-01T10:54:51+00:00,FLOW-0003292,10.32.7.5,10.42.0.20,15228,80,TCP,310.6059,190,29334,0.6117,94.4412,190,0,154.3938,51.1085,52.1767,256.6109,10.49211,1.25095,0,1,1,1,6.4235,3.7647,1,3,1,0.0032,0,0,0,0.0,0.0,0.0,0.5427,0.09531,unknown,unknown,,,26217,17689,1.4821,0.1942,SLOW_HTTP,SLOW_HTTP,Medium,0.9079,lab_generated
2026-09-01T10:54:52+00:00,FLOW-0003293,10.32.3.231,10.42.0.20,49336,80,TCP,380.3247,150,26565,0.3944,69.8482,150,0,177.1034,49.2647,78.574,275.6328,8.25983,2.61663,0,1,0,1,2.6077,2.7054,1,2,1,0.0026,0,0,0,0.0,0.0,0.0,0.2238,0.121068,unknown,unknown,,,20365,18424,1.1054,0.05,SLOW_HTTP,SLOW_HTTP,Medium,0.8496,lab_generated
2026-09-01T10:54:53+00:00,FLOW-0003294,10.32.0.116,10.42.0.20,44891,80,TCP,348.7227,148,30447,0.4244,87.3101,148,0,205.7275,22.7739,160.1798,251.2753,3.68833,0.85765,0,1,0,1,2.0838,3.3392,1,1,1,0.0029,0,0,0,0.0,0.0,0.0,0.27,0.271126,unknown,unknown,,,23422,19886,1.1778,0.0816,SLOW_HTTP,SLOW_HTTP,Medium,0.8713,lab_generated
2026-09-01T10:54:54+00:00,FLOW-0003295,10.32.6.116,10.42.0.20,2670,80,TCP,659.5856,177,36596,0.2684,55.4833,177,0,206.7603,18.0551,170.6502,242.8704,11.78362,1.84205,0,1,2,1,3.3792,3.7577,1,3,1,0.0015,0,0,0,0.0,0.0,0.0,0.2379,0.084864,unknown,unknown,,,36307,9684,3.7492,0.5789,SLOW_HTTP,SLOW_HTTP,Medium,0.9306,lab_generated
2026-09-01T10:54:55+00:00,FLOW-0003296,10.32.9.181,10.42.0.20,64263,80,TCP,213.734,134,11068,0.6269,51.784,134,0,82.6019,20.8856,40.8307,124.3732,8.11763,2.73755,0,1,0,1,4.3396,3.4757,1,4,1,0.0047,0,0,0,0.0,0.0,0.0,0.5307,0.123189,unknown,unknown,,,9218,4380,2.1046,0.3558,SLOW_HTTP,SLOW_HTTP,Medium,0.8939,lab_generated
2026-09-01T10:54:56+00:00,FLOW-0003297,10.32.5.170,10.42.0.20,39003,80,TCP,633.0195,41,4905,0.0648,7.7486,41,0,119.6516,45.2669,40.0,210.1854,4.01141,0.89434,0,1,2,0,6.0254,3.1783,1,3,1,0.0016,0,0,0,0.0,0.0,0.0,0.501,0.249289,unknown,unknown,,,4744,1131,4.1945,0.615,SLOW_HTTP,SLOW_HTTP,Medium,0.8812,lab_generated
2026-09-01T10:54:57+00:00,FLOW-0003298,10.32.7.120,10.42.0.20,25093,80,TCP,483.4286,186,34832,0.3848,72.052,186,0,187.2699,39.3948,108.4802,266.0596,11.38434,4.33656,0,1,1,1,2.1441,3.2601,1,2,1,0.0021,0,0,0,0.0,0.0,0.0,0.5346,0.08784,unknown,unknown,,,34522,18588,1.8572,0.3,SLOW_HTTP,SLOW_HTTP,High,0.9181,lab_generated
2026-09-01T10:54:58+00:00,FLOW-0003299,10.32.9.64,10.42.0.20,58057,80,TCP,701.2874,105,12837,0.1497,18.3049,105,0,122.2602,26.6322,68.9958,175.5246,7.14336,2.66035,0,1,1,0,3.3354,1.9416,1,3,1,0.0014,0,0,0,0.0,0.0,0.0,0.277,0.13999,unknown,unknown,,,12357,8576,1.4409,0.1806,SLOW_HTTP,SLOW_HTTP,Medium,0.8414,lab_generated
2026-09-01T10:54:59+00:00,FLOW-0003300,10.32.7.82,10.42.0.20,17702,80,TCP,411.0828,88,13571,0.2141,33.0128,88,0,154.2197,45.1272,63.9652,244.4742,4.44171,1.66335,0,1,0,1,4.0682,1.0876,1,3,1,0.0024,0,0,0,0.0,0.0,0.0,0.4409,0.225139,unknown,unknown,,,10479,2098,4.9948,0.6664,SLOW_HTTP,SLOW_HTTP,Medium,0.8318,lab_generated
2026-09-01T10:55:00+00:00,FLOW-0003301,10.32.3.129,10.42.0.20,3291,80,TCP,616.6889,66,11761,0.107,19.0712,66,0,178.2096,15.7932,146.6233,209.7959,9.77179,3.71457,0,1,0,1,5.6422,3.2428,1,2,1,0.0016,0,0,0,0.0,0.0,0.0,0.4657,0.102335,unknown,unknown,,,12033,1341,8.9732,0.7995,SLOW_HTTP,SLOW_HTTP,High,0.9506,lab_generated
2026-09-01T10:55:01+00:00,FLOW-0003302,10.32.2.81,10.42.0.20,24599,80,TCP,321.4281,143,28714,0.4449,89.3326,143,0,200.8012,41.9442,116.9127,284.6897,6.7191,2.40559,0,1,1,0,4.2558,1.3911,1,3,1,0.0031,0,0,0,0.0,0.0,0.0,0.392,0.148829,unknown,unknown,,,23781,13173,1.8053,0.2871,SLOW_HTTP,SLOW_HTTP,High,0.9335,lab_generated
2026-09-01T10:55:02+00:00,FLOW-0003303,10.32.8.122,10.42.0.20,34535,80,TCP,360.3262,82,8321,0.2276,23.093,82,0,101.4849,44.2768,40.0,190.0384,8.84714,1.00735,0,1,0,0,5.8146,3.325,1,3,1,0.0028,0,0,0,0.0,0.0,0.0,0.2433,0.113031,unknown,unknown,,,5942,2081,2.8554,0.4812,SLOW_HTTP,SLOW_HTTP,Medium,0.9556,lab_generated
2026-09-01T10:55:03+00:00,FLOW-0003304,10.32.7.16,10.42.0.20,8068,80,TCP,313.8307,69,11722,0.2199,37.3513,69,0,169.8903,23.4776,122.9352,216.8455,3.99504,0.33976,0,1,0,1,3.4913,2.8827,1,1,1,0.0032,0,0,0,0.0,0.0,0.0,0.4638,0.25031,unknown,unknown,,,11239,7587,1.4813,0.194,SLOW_HTTP,SLOW_HTTP,Medium,0.9346,lab_generated
2026-09-01T10:55:04+00:00,FLOW-0003305,10.32.8.205,10.42.0.20,63333,80,TCP,276.1227,123,20091,0.4455,72.7611,123,0,163.3462,43.6252,76.0958,250.5967,1.60453,0.46972,0,1,1,1,5.7196,1.6858,1,2,1,0.0036,0,0,0,0.0,0.0,0.0,0.3096,0.623236,unknown,unknown,,,14381,6502,2.2118,0.3773,SLOW_HTTP,SLOW_HTTP,Medium,0.875,lab_generated
2026-09-01T10:55:05+00:00,FLOW-0003306,10.32.3.66,10.42.0.20,48784,80,TCP,785.9149,111,18118,0.1412,23.0534,111,0,163.226,45.7332,71.7596,254.6924,1.62374,0.63678,0,1,2,0,5.9975,1.2719,1,1,1,0.0013,0,0,0,0.0,0.0,0.0,0.4781,0.615863,unknown,unknown,,,16156,14243,1.1343,0.0629,SLOW_HTTP,SLOW_HTTP,Medium,0.8971,lab_generated
2026-09-01T10:55:06+00:00,FLOW-0003307,10.32.1.19,10.42.0.20,49648,80,TCP,414.9929,96,17584,0.2313,42.3718,96,0,183.1689,16.6724,149.8241,216.5138,2.63134,0.79867,0,1,2,1,6.4701,2.0882,1,3,1,0.0024,0,0,0,0.0,0.0,0.0,0.2382,0.380034,unknown,unknown,,,12757,6643,1.9204,0.3152,SLOW_HTTP,SLOW_HTTP,Medium,0.9245,lab_generated
2026-09-01T10:55:07+00:00,FLOW-0003308,10.32.2.75,10.42.0.20,23543,80,TCP,678.9499,150,17461,0.2209,25.7177,150,0,116.4105,24.7654,66.8797,165.9414,8.55334,0.69093,0,1,1,0,2.8248,1.6326,1,4,1,0.0015,0,0,0,0.0,0.0,0.0,0.4007,0.116913,unknown,unknown,,,14548,12800,1.1366,0.0639,SLOW_HTTP,SLOW_HTTP,Medium,0.8478,lab_generated
2026-09-01T10:55:08+00:00,FLOW-0003309,10.32.3.178,10.42.0.20,41687,80,TCP,157.8521,58,13019,0.3674,82.4759,58,0,224.4765,45.1368,134.2029,314.7502,6.64966,2.26988,0,1,2,0,3.0513,2.7775,1,4,1,0.0063,0,0,0,0.0,0.0,0.0,0.211,0.150384,unknown,unknown,,,12410,9785,1.2683,0.1183,SLOW_HTTP,SLOW_HTTP,Medium,0.8635,lab_generated
2026-09-01T10:55:09+00:00,FLOW-0003310,10.32.4.127,10.42.0.20,21436,80,TCP,507.7896,91,17833,0.1792,35.1189,91,0,195.9755,41.8795,112.2166,279.7345,3.01105,0.37834,0,1,1,1,4.9918,3.7896,1,1,1,0.002,0,0,0,0.0,0.0,0.0,0.4367,0.33211,unknown,unknown,,,14638,2655,5.5134,0.6929,SLOW_HTTP,SLOW_HTTP,Medium,0.8584,lab_generated
2026-09-01T10:55:10+00:00,FLOW-0003311,10.32.4.5,10.42.0.20,28646,80,TCP,612.3934,72,15265,0.1176,24.9268,72,0,212.0226,41.9244,128.1739,295.8713,6.25173,0.94827,0,1,2,1,5.8593,1.829,1,4,1,0.0016,0,0,0,0.0,0.0,0.0,0.2005,0.159956,unknown,unknown,,,11244,8218,1.3682,0.1555,SLOW_HTTP,SLOW_HTTP,Medium,0.9255,lab_generated
2026-09-01T10:55:11+00:00,FLOW-0003312,10.32.5.16,10.42.0.20,62307,80,TCP,99.6332,96,15870,0.9635,159.2842,96,0,165.3207,43.2453,78.83,251.8114,9.97036,1.2527,0,1,0,0,4.9548,2.5622,1,4,1,0.01,0,0,0,0.0,0.0,0.0,0.3984,0.100297,unknown,unknown,,,14853,4535,3.2752,0.5322,SLOW_HTTP,SLOW_HTTP,Medium,0.8506,lab_generated
2026-09-01T10:55:12+00:00,FLOW-0003313,10.32.1.198,10.42.0.20,22431,80,TCP,376.6535,198,52700,0.5257,139.9164,198,0,266.1646,38.7632,188.6382,343.691,9.85506,1.94239,0,1,2,1,3.8449,3.6625,1,1,1,0.0027,0,0,0,0.0,0.0,0.0,0.2451,0.101471,unknown,unknown,,,48332,3540,13.6531,0.8635,SLOW_HTTP,SLOW_HTTP,High,0.8368,lab_generated
2026-09-01T10:55:13+00:00,FLOW-0003314,10.32.8.199,10.42.0.20,52713,80,TCP,861.8987,190,26676,0.2204,30.9503,190,0,140.4027,28.2628,83.8771,196.9284,9.04734,0.46357,0,1,1,0,2.1498,3.4452,1,3,1,0.0012,0,0,0,0.0,0.0,0.0,0.3312,0.11053,unknown,unknown,,,27140,6716,4.0411,0.6033,SLOW_HTTP,SLOW_HTTP,High,0.846,lab_generated
2026-09-01T10:55:14+00:00,FLOW-0003315,10.32.9.10,10.42.0.20,14760,80,TCP,889.2715,162,38936,0.1822,43.7842,162,0,240.3467,21.1549,198.037,282.6565,7.40567,0.7226,0,1,2,0,5.554,3.8348,1,3,1,0.0011,0,0,0,0.0,0.0,0.0,0.3571,0.135032,unknown,unknown,,,34451,3095,11.1312,0.8351,SLOW_HTTP,SLOW_HTTP,Medium,0.9278,lab_generated
2026-09-01T10:55:15+00:00,FLOW-0003316,10.32.2.58,10.42.0.20,12534,80,TCP,305.4666,218,21504,0.7137,70.3972,218,0,98.6454,45.5453,40.0,189.736,1.96657,0.74354,0,1,1,1,2.7368,2.7742,1,3,1,0.0033,0,0,0,0.0,0.0,0.0,0.5373,0.5085,unknown,unknown,,,17006,7733,2.1991,0.3748,SLOW_HTTP,SLOW_HTTP,High,0.9324,lab_generated
2026-09-01T10:55:16+00:00,FLOW-0003317,10.32.5.125,10.42.0.20,30912,80,TCP,478.1502,174,33732,0.3639,70.5469,174,0,193.8634,29.7686,134.3262,253.4005,10.97187,0.82148,0,1,1,0,2.474,1.3599,1,4,1,0.0021,0,0,0,0.0,0.0,0.0,0.2123,0.091142,unknown,unknown,,,34415,12976,2.6522,0.4524,SLOW_HTTP,SLOW_HTTP,Medium,0.9437,lab_generated
2026-09-01T10:55:17+00:00,FLOW-0003318,10.32.5.67,10.42.0.20,41261,80,TCP,598.7926,51,11401,0.0852,19.04,51,0,223.5657,26.5731,170.4194,276.712,11.93862,1.41038,0,1,0,0,2.9749,1.1336,1,1,1,0.0017,0,0,0,0.0,0.0,0.0,0.313,0.083762,unknown,unknown,,,11012,4732,2.3271,0.3989,SLOW_HTTP,SLOW_HTTP,Medium,0.8618,lab_generated
2026-09-01T10:55:18+00:00,FLOW-0003319,10.32.9.37,10.42.0.20,63463,80,TCP,612.4517,137,29579,0.2237,48.296,137,0,215.9053,26.4745,162.9563,268.8542,9.18153,2.88624,0,1,1,1,6.1259,1.8729,1,3,1,0.0016,0,0,0,0.0,0.0,0.0,0.2507,0.108914,unknown,unknown,,,27792,21335,1.3026,0.1314,SLOW_HTTP,SLOW_HTTP,High,0.9305,lab_generated
2026-09-01T10:55:19+00:00,FLOW-0003320,10.32.4.63,10.42.0.20,1338,80,TCP,249.7775,168,33430,0.6726,133.8391,168,0,198.9927,54.8324,89.3279,308.6574,8.74929,0.56635,0,1,0,1,5.9933,1.0738,1,1,1,0.004,0,0,0,0.0,0.0,0.0,0.4151,0.114295,unknown,unknown,,,23529,22925,1.0263,0.013,SLOW_HTTP,SLOW_HTTP,Medium,0.932,lab_generated
2026-09-01T10:55:20+00:00,FLOW-0003321,10.32.2.105,10.42.0.20,52681,80,TCP,100.3286,232,36045,2.3124,359.2693,232,0,155.3676,36.7621,81.8434,228.8919,11.58954,4.41856,0,1,1,0,2.021,1.3096,1,4,1,0.01,0,0,0,0.0,0.0,0.0,0.509,0.086285,unknown,unknown,,,26661,17725,1.5041,0.2013,SLOW_HTTP,SLOW_HTTP,Medium,0.8673,lab_generated
2026-09-01T10:55:21+00:00,FLOW-0003322,10.32.3.89,10.42.0.20,2891,80,TCP,232.0043,225,31386,0.9698,135.282,225,0,139.4936,16.2237,107.0462,171.9411,2.39551,0.39241,0,1,0,0,4.273,1.7866,1,4,1,0.0043,0,0,0,0.0,0.0,0.0,0.4591,0.417447,unknown,unknown,,,22360,10428,2.1442,0.3639,SLOW_HTTP,SLOW_HTTP,High,0.8234,lab_generated
2026-09-01T10:55:22+00:00,FLOW-0003323,10.32.0.52,10.42.0.20,51113,80,TCP,649.8116,79,15796,0.1216,24.3086,79,0,199.9592,32.7418,134.4756,265.4428,8.8183,1.16981,0,1,2,0,4.3711,3.828,1,4,1,0.0015,0,0,0,0.0,0.0,0.0,0.2622,0.113401,unknown,unknown,,,14467,6285,2.3018,0.3943,SLOW_HTTP,SLOW_HTTP,Medium,0.8728,lab_generated
2026-09-01T10:55:23+00:00,FLOW-0003324,10.32.0.116,10.42.0.20,14443,80,TCP,820.3976,128,27316,0.156,33.2961,128,0,213.413,25.4173,162.5784,264.2476,3.4044,0.79834,0,1,1,0,3.332,1.2796,1,2,1,0.0012,0,0,0,0.0,0.0,0.0,0.219,0.293738,unknown,unknown,,,26116,19731,1.3236,0.1393,SLOW_HTTP,SLOW_HTTP,High,0.9393,lab_generated
2026-09-01T10:55:24+00:00,FLOW-0003325,10.32.8.127,10.42.0.20,2709,80,TCP,341.8894,109,17299,0.3188,50.5982,109,0,158.7089,52.2953,54.1184,263.2995,10.34063,3.21586,0,1,2,0,3.8034,3.2733,1,3,1,0.0029,0,0,0,0.0,0.0,0.0,0.4978,0.096706,unknown,unknown,,,17295,12126,1.4263,0.1757,SLOW_HTTP,SLOW_HTTP,Medium,0.9515,lab_generated
2026-09-01T10:55:25+00:00,FLOW-0003326,10.32.7.154,10.42.0.20,53621,80,TCP,486.7887,220,53296,0.4519,109.4849,220,0,242.259,19.9341,202.3908,282.1271,3.21947,0.41866,0,1,1,1,6.1756,1.7436,1,2,1,0.0021,0,0,0,0.0,0.0,0.0,0.2254,0.31061,unknown,unknown,,,41257,14627,2.8206,0.4765,SLOW_HTTP,SLOW_HTTP,High,0.8679,lab_generated
2026-09-01T10:55:26+00:00,FLOW-0003327,10.32.0.21,10.42.0.20,12416,80,TCP,777.3607,183,36566,0.2354,47.0386,183,0,199.8168,26.56,146.6967,252.9369,6.95972,1.69807,0,1,0,1,3.6035,2.5466,1,3,1,0.0013,0,0,0,0.0,0.0,0.0,0.2573,0.143684,unknown,unknown,,,29952,16373,1.8294,0.2931,SLOW_HTTP,SLOW_HTTP,High,0.902,lab_generated
2026-09-01T10:55:27+00:00,FLOW-0003328,10.32.4.226,10.42.0.20,26455,80,TCP,272.395,51,8818,0.1872,32.3721,51,0,172.9169,49.2047,74.5075,271.3264,3.92691,1.55874,0,1,2,1,2.6684,3.119,1,4,1,0.0037,0,0,0,0.0,0.0,0.0,0.4015,0.254653,unknown,unknown,,,7949,5483,1.4498,0.1836,SLOW_HTTP,SLOW_HTTP,Medium,0.8343,lab_generated
2026-09-01T10:55:28+00:00,FLOW-0003329,10.32.8.6,10.42.0.20,39194,80,TCP,501.6571,43,11687,0.0857,23.2968,43,0,271.801,16.4845,238.8319,304.7701,4.80765,1.34825,0,1,2,0,5.8033,3.0803,1,2,1,0.002,0,0,0,0.0,0.0,0.0,0.236,0.208002,unknown,unknown,,,11453,6353,1.8028,0.2864,SLOW_HTTP,SLOW_HTTP,High,0.8818,lab_generated
2026-09-01T10:55:29+00:00,FLOW-0003330,10.32.5.207,10.42.0.20,6372,80,TCP,810.272,55,12159,0.0679,15.0061,55,0,221.0837,48.0466,124.9904,317.177,8.82904,3.30859,0,1,1,1,4.1056,1.0101,1,4,1,0.0012,0,0,0,0.0,0.0,0.0,0.2326,0.113263,unknown,unknown,,,12606,5658,2.228,0.3804,SLOW_HTTP,SLOW_HTTP,Medium,0.8975,lab_generated
2026-09-01T10:55:30+00:00,FLOW-0003331,10.32.5.115,10.42.0.20,43569,80,TCP,410.1755,107,22220,0.2609,54.1719,107,0,207.6636,26.3967,154.8703,260.4569,8.27584,3.18396,0,1,2,1,5.1941,3.681,1,2,1,0.0024,0,0,0,0.0,0.0,0.0,0.5048,0.120834,unknown,unknown,,,18016,15800,1.1403,0.0655,SLOW_HTTP,SLOW_HTTP,Medium,0.8365,lab_generated
2026-09-01T10:55:31+00:00,FLOW-0003332,10.32.9.165,10.42.0.20,5074,80,TCP,392.7798,211,27109,0.5372,69.0183,211,0,128.4817,59.7987,40.0,248.079,1.77839,0.16397,0,1,1,1,2.3718,1.3671,1,4,1,0.0025,0,0,0,0.0,0.0,0.0,0.5259,0.562305,unknown,unknown,,,22704,20247,1.1214,0.0572,SLOW_HTTP,SLOW_HTTP,Medium,0.8674,lab_generated
2026-09-01T10:55:32+00:00,FLOW-0003333,10.32.9.133,10.42.0.20,58516,80,TCP,561.1586,122,31367,0.2174,55.8969,122,0,257.1071,32.9397,191.2277,322.9866,5.75509,0.87628,0,1,0,0,4.3835,2.8654,1,2,1,0.0018,0,0,0,0.0,0.0,0.0,0.3135,0.173759,unknown,unknown,,,27717,5279,5.2504,0.68,SLOW_HTTP,SLOW_HTTP,Medium,0.8814,lab_generated
2026-09-01T10:55:33+00:00,FLOW-0003334,10.32.4.16,10.42.0.20,59376,80,TCP,874.7553,72,18678,0.0823,21.3523,72,0,259.4265,50.172,159.0824,359.7706,10.83405,1.88383,0,1,1,0,5.9055,3.723,1,3,1,0.0011,0,0,0,0.0,0.0,0.0,0.3357,0.092302,unknown,unknown,,,14158,9967,1.4205,0.1737,SLOW_HTTP,SLOW_HTTP,Medium,0.9248,lab_generated
2026-09-01T10:55:34+00:00,FLOW-0003335,10.32.4.138,10.42.0.20,14525,80,TCP,447.7022,227,45294,0.507,101.1699,227,0,199.5331,27.3857,144.7616,254.3045,2.38709,0.29856,0,1,0,1,5.8018,2.6925,1,4,1,0.0022,0,0,0,0.0,0.0,0.0,0.377,0.41892,unknown,unknown,,,46560,13184,3.5316,0.5587,SLOW_HTTP,SLOW_HTTP,Medium,0.87,lab_generated
2026-09-01T10:55:35+00:00,FLOW-0003336,10.32.2.72,10.42.0.20,8685,80,TCP,342.1068,190,43601,0.5554,127.4485,190,0,229.4801,35.5521,158.3759,300.5842,6.61861,0.58619,0,1,2,1,3.9367,2.2877,1,4,1,0.0029,0,0,0,0.0,0.0,0.0,0.3089,0.151089,unknown,unknown,,,32223,24151,1.3342,0.1432,SLOW_HTTP,SLOW_HTTP,High,0.8935,lab_generated
2026-09-01T10:55:36+00:00,FLOW-0003337,10.32.4.95,10.42.0.20,58962,80,TCP,729.486,146,16667,0.2001,22.8476,146,0,114.163,54.9143,40.0,223.9917,2.17538,0.77796,0,1,0,1,3.608,2.5403,1,3,1,0.0014,0,0,0,0.0,0.0,0.0,0.3088,0.45969,unknown,unknown,,,13662,4721,2.8939,0.4864,SLOW_HTTP,SLOW_HTTP,Medium,0.8666,lab_generated
2026-09-01T10:55:37+00:00,FLOW-0003338,10.32.5.17,10.42.0.20,43814,80,TCP,700.7402,133,16490,0.1898,23.5323,133,0,123.986,15.9886,92.0088,155.9633,9.36372,1.3916,0,1,1,1,5.4335,1.9768,1,2,1,0.0014,0,0,0,0.0,0.0,0.0,0.5078,0.106795,unknown,unknown,,,16121,12928,1.247,0.1099,SLOW_HTTP,SLOW_HTTP,Medium,0.8554,lab_generated
2026-09-01T10:55:38+00:00,FLOW-0003339,10.32.9.16,10.42.0.20,21473,80,TCP,350.5894,38,6166,0.1084,17.5875,38,0,162.2883,36.3958,89.4967,235.0799,9.43705,1.38827,0,1,2,0,2.1849,1.0961,1,2,1,0.0029,0,0,0,0.0,0.0,0.0,0.5195,0.105965,unknown,unknown,,,5952,4407,1.3506,0.1491,SLOW_HTTP,SLOW_HTTP,Medium,0.9331,lab_generated
2026-09-01T10:55:39+00:00,FLOW-0003340,10.32.2.185,10.42.0.20,11403,80,TCP,744.543,76,13623,0.1021,18.2971,76,0,179.252,34.7667,109.7186,248.7853,3.58903,1.35705,0,1,1,0,3.4923,3.2139,1,3,1,0.0013,0,0,0,0.0,0.0,0.0,0.4855,0.278626,unknown,unknown,,,11899,3542,3.3594,0.5412,SLOW_HTTP,SLOW_HTTP,Medium,0.94,lab_generated
2026-09-01T10:55:40+00:00,FLOW-0003341,10.32.9.188,10.42.0.20,25322,80,TCP,249.1085,119,25132,0.4777,100.8878,119,0,211.1998,35.4278,140.3442,282.0555,4.49661,0.53077,0,1,2,0,6.286,2.3332,1,4,1,0.004,0,0,0,0.0,0.0,0.0,0.3571,0.22239,unknown,unknown,,,24748,8825,2.8043,0.4743,SLOW_HTTP,SLOW_HTTP,Medium,0.9257,lab_generated
2026-09-01T10:55:41+00:00,FLOW-0003342,10.32.7.221,10.42.0.20,35814,80,TCP,468.2072,135,23792,0.2883,50.8151,135,0,176.2416,21.3827,133.4763,219.0069,11.44764,2.15766,0,1,0,0,5.5687,2.1296,1,3,1,0.0021,0,0,0,0.0,0.0,0.0,0.2737,0.087354,unknown,unknown,,,22675,11528,1.967,0.3259,SLOW_HTTP,SLOW_HTTP,Medium,0.8326,lab_generated
2026-09-01T10:55:42+00:00,FLOW-0003343,10.32.6.71,10.42.0.20,11190,80,TCP,737.5494,227,22187,0.3078,30.0821,227,0,97.7415,58.0281,40.0,213.7977,5.86457,2.14313,0,1,2,0,3.5927,2.0036,1,3,1,0.0014,0,0,0,0.0,0.0,0.0,0.3099,0.170516,unknown,unknown,,,17704,9275,1.9088,0.3124,SLOW_HTTP,SLOW_HTTP,Medium,0.9521,lab_generated
2026-09-01T10:55:43+00:00,FLOW-0003344,10.32.8.216,10.42.0.20,62117,80,TCP,311.3781,143,15543,0.4592,49.9168,143,0,108.6941,35.2115,40.0,179.1172,4.12795,0.31065,0,1,0,1,6.2822,2.9313,1,4,1,0.0032,0,0,0,0.0,0.0,0.0,0.2394,0.242251,unknown,unknown,,,12839,1683,7.6286,0.7682,SLOW_HTTP,SLOW_HTTP,Medium,0.8764,lab_generated
2026-09-01T10:55:44+00:00,FLOW-0003345,10.32.0.143,10.42.0.20,15475,80,TCP,500.4423,184,52407,0.3677,104.7214,184,0,284.8224,41.7195,201.3834,368.2615,8.38656,3.27457,0,1,1,1,3.2208,2.37,1,1,1,0.002,0,0,0,0.0,0.0,0.0,0.2888,0.119238,unknown,unknown,,,51302,3222,15.9224,0.8818,SLOW_HTTP,SLOW_HTTP,Medium,0.9423,lab_generated
2026-09-01T10:55:45+00:00,FLOW-0003346,10.32.6.201,10.42.0.20,3771,80,TCP,670.7874,204,25157,0.3041,37.5037,204,0,123.3205,37.8501,47.6203,199.0207,6.97982,1.42749,0,1,1,0,2.278,3.8917,1,4,1,0.0015,0,0,0,0.0,0.0,0.0,0.3988,0.14327,unknown,unknown,,,26274,8158,3.2206,0.5261,SLOW_HTTP,SLOW_HTTP,High,0.91,lab_generated
2026-09-01T10:55:46+00:00,FLOW-0003347,10.32.0.204,10.42.0.20,41717,80,TCP,738.8192,51,10025,0.069,13.5689,51,0,196.5747,28.0285,140.5176,252.6318,3.97351,0.37599,0,1,0,0,5.831,3.2551,1,4,1,0.0014,0,0,0,0.0,0.0,0.0,0.4961,0.251667,unknown,unknown,,,9096,915,9.941,0.8172,SLOW_HTTP,SLOW_HTTP,High,0.8704,lab_generated
2026-09-01T10:55:47+00:00,FLOW-0003348,10.32.6.45,10.42.0.20,2788,80,TCP,391.0925,44,8047,0.1125,20.5757,44,0,182.8899,39.9639,102.9621,262.8178,3.84865,1.24209,0,1,1,0,3.0335,1.5753,1,3,1,0.0026,0,0,0,0.0,0.0,0.0,0.2339,0.259831,unknown,unknown,,,6551,2668,2.4554,0.4212,SLOW_HTTP,SLOW_HTTP,Medium,0.8801,lab_generated
2026-09-01T10:55:48+00:00,FLOW-0003349,10.32.6.25,10.42.0.20,63892,80,TCP,800.3455,163,40657,0.2037,50.7993,163,0,249.4295,23.8337,201.762,297.0969,2.13286,0.80382,0,1,2,1,4.7627,2.7093,1,4,1,0.0012,0,0,0,0.0,0.0,0.0,0.2069,0.468855,unknown,unknown,,,36084,32246,1.119,0.0562,SLOW_HTTP,SLOW_HTTP,Medium,0.8528,lab_generated
2026-09-01T10:55:49+00:00,FLOW-0003350,10.32.5.154,10.42.0.20,23358,80,TCP,110.1296,131,23260,1.1895,211.2057,131,0,177.5604,50.8054,75.9495,279.1712,11.49242,3.44856,0,1,1,1,2.4996,2.1413,1,2,1,0.0091,0,0,0,0.0,0.0,0.0,0.4534,0.087014,unknown,unknown,,,17664,6438,2.7437,0.4658,SLOW_HTTP,SLOW_HTTP,Medium,0.925,lab_generated
2026-09-01T10:55:50+00:00,FLOW-0003351,10.32.6.62,10.42.0.20,47056,80,TCP,687.3186,93,16141,0.1353,23.484,93,0,173.5672,53.8692,65.8289,281.3055,8.93002,2.50897,0,1,2,1,5.3437,1.5963,1,4,1,0.0015,0,0,0,0.0,0.0,0.0,0.4636,0.111982,unknown,unknown,,,13121,3526,3.7212,0.5764,SLOW_HTTP,SLOW_HTTP,Medium,0.9403,lab_generated
